Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;Features;Folds;Hyper Params.;Model
KNeighborsClassifier;0.4286;0.2976;0.4286;0.2756;0.1;0.05;0.1;0.0667;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=9)
RandomForestClassifier;0.3167;0.2174;0.3167;0.2283;0.375;0.35;0.375;0.3095;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 675};RandomForestClassifier(n_estimators=5, random_state=675)
RandomForestClassifier;0.2917;0.2465;0.2917;0.1811;0.25;0.1458;0.25;0.1833;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 569};RandomForestClassifier(n_estimators=5, random_state=569)
RandomForestClassifier;0.2857;0.3016;0.2857;0.1785;0.5;0.4333;0.5;0.4214;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 361};RandomForestClassifier(n_estimators=10, random_state=361)
DecisionTreeClassifier;0.3833;0.3007;0.3833;0.285;0.0;0.0;0.0;0.0;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 728};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=728)
DecisionTreeClassifier;0.32;0.2733;0.32;0.2378;0.1667;0.1111;0.1667;0.1333;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];5;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 749};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=749)
RandomForestClassifier;0.21;0.1367;0.21;0.1117;0.1429;0.0476;0.1429;0.0714;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 614};RandomForestClassifier(n_estimators=20, random_state=614)
RandomForestClassifier;0.16;0.1067;0.16;0.095;0.5;0.4167;0.5;0.4444;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
MLPClassifier;0.32;0.36;0.32;0.2293;0.5;0.5833;0.5;0.5;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 964, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=964)
RandomForestClassifier;0.24;0.14;0.24;0.1356;0.3333;0.25;0.3333;0.2778;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 10, 'random_state': 843};RandomForestClassifier(n_estimators=10, random_state=843)
RandomForestClassifier;0.381;0.2365;0.381;0.214;0.2;0.1267;0.2;0.155;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'n_estimators': 10, 'random_state': 710};RandomForestClassifier(n_estimators=10, random_state=710)
SVC;0.3;0.2647;0.3;0.2004;0.4286;0.2571;0.4286;0.3061;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 540};SVC(C=0.1, kernel='linear', random_state=540)
SVC;0.2583;0.1778;0.2583;0.139;0.5;0.3125;0.5;0.375;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 573};SVC(C=0.1, kernel='linear', random_state=573)
LogisticRegression;0.35;0.2743;0.35;0.2367;0.375;0.2708;0.375;0.3083;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'O', 'C', 'E', 'A', 'N'];4;{'C': 1, 'penalty': 'l2', 'random_state': 895, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=895)"
RandomForestClassifier;0.1333;0.075;0.1333;0.0681;0.25;0.0833;0.25;0.125;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 10, 'random_state': 904};RandomForestClassifier(n_estimators=10, random_state=904)
RandomForestClassifier;0.24;0.1733;0.24;0.156;0.1667;0.1667;0.1667;0.1667;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'n_estimators': 5, 'random_state': 911};RandomForestClassifier(n_estimators=5, random_state=911)
MLPClassifier;0.35;0.3183;0.35;0.2467;0.5714;0.5238;0.5714;0.5429;0.1667;0.1111;0.1667;0.1333;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'max_iter': 100000, 'random_state': 494, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=494)
LogisticRegression;0.2381;0.1905;0.2381;0.2148;0.3;0.1867;0.3;0.23;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'penalty': 'l2', 'random_state': 238, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=238)"
LogisticRegression;0.3083;0.2597;0.3083;0.2069;0.25;0.25;0.25;0.2333;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 10, 'penalty': 'l2', 'random_state': 614, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=614)"
DecisionTreeClassifier;0.2167;0.1236;0.2167;0.1053;0.125;0.1875;0.125;0.15;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 597};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=597)
LogisticRegression;0.175;0.1278;0.175;0.1146;0.5;0.25;0.5;0.3333;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 958, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=958)"
DecisionTreeClassifier;0.425;0.3917;0.425;0.3483;0.125;0.05;0.125;0.0714;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 5, 'random_state': 375};DecisionTreeClassifier(max_depth=3, min_samples_leaf=5, random_state=375)
SVC;0.24;0.1833;0.24;0.1533;0.3333;0.1667;0.3333;0.2222;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 762};SVC(C=0.1, kernel='linear', random_state=762)
LogisticRegression;0.4286;0.4603;0.4286;0.4111;0.4;0.2867;0.4;0.33;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 1, 'penalty': 'l2', 'random_state': 61, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=61)"
SVC;0.2583;0.1861;0.2583;0.1376;0.25;0.1458;0.25;0.1833;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 63};SVC(C=0.1, kernel='linear', random_state=63)
LogisticRegression;0.28;0.18;0.28;0.1827;0.3333;0.1944;0.3333;0.2444;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'penalty': 'l2', 'random_state': 601, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=601)"
SVC;0.32;0.16;0.32;0.1983;0.5;0.3333;0.5;0.3889;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];5;{'C': 0.1, 'kernel': 'linear', 'random_state': 436};SVC(C=0.1, kernel='linear', random_state=436)
LogisticRegression;0.4583;0.316;0.4583;0.3183;0.1429;0.0952;0.1429;0.1143;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'penalty': 'l2', 'random_state': 885, 'solver': 'lbfgs'};"LogisticRegression(C=0.1, max_iter=100000, multi_class='multinomial',
                   random_state=885)"
LogisticRegression;0.4365;0.3234;0.4365;0.2815;0.2727;0.2727;0.2727;0.2606;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];3;{'C': 10, 'penalty': 'l2', 'random_state': 492, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=492)"
SVC;0.35;0.1997;0.35;0.1674;0.125;0.0833;0.125;0.1;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity', 'stress', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'C': 0.1, 'kernel': 'linear', 'random_state': 35};SVC(C=0.1, kernel='linear', random_state=35)
RandomForestClassifier;0.2917;0.2694;0.2917;0.1861;0.2857;0.1429;0.2857;0.1905;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'n_estimators': 5, 'random_state': 520};RandomForestClassifier(n_estimators=5, random_state=520)
DecisionTreeClassifier;0.225;0.1403;0.225;0.1297;0.125;0.1875;0.125;0.15;0.1667;0.0833;0.1667;0.1111;not-balanced;['polarity_mean', 'stress_mean', 'priority_categories', 'O', 'C', 'E', 'A', 'N'];4;{'max_depth': 3, 'min_samples_leaf': 10, 'random_state': 345};DecisionTreeClassifier(max_depth=3, min_samples_leaf=10, random_state=345)
